run_id,source_file,record_index,schema_version,policy,profile,seed,status,failure_type,failure_message,unsafe_crossing,safe_success,wrong_detour,contract_repair_attempted,contract_repair_success,plan_invalidation_expected,plan_invalidation_correct,echo_present,echo_rejection_success,p_clear,true_label,prediction_set,observation_count,replan_count,path_length,record_sha256
purify-active__independent-noise__seed-50009,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__independent-noise__seed-50009.json,1,look-twice.episode/v4,purify-active,independent-noise,50009,completed,,,False,False,False,True,True,False,,False,,0.05988099536407343,blocked,"[""blocked""]",2,0,3.5644594471553552,98bd01a88a11b254ae5e1b11a961ed74b70b3b14bb177c8ddd369463a304ca86
purify-active__independent-noise__seed-50010,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__independent-noise__seed-50010.json,1,look-twice.episode/v4,purify-active,independent-noise,50010,completed,,,False,True,True,True,True,False,,False,,0.15837758447796213,clear,"[""blocked""]",2,0,8.531462350098446,66de6082cf019faede6c80940161e4d5665bb16a966fcc6abaee8313c7c0ab60
purify-active__independent-noise__seed-50011,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__independent-noise__seed-50011.json,1,look-twice.episode/v4,purify-active,independent-noise,50011,completed,,,False,True,False,True,True,False,,False,,0.09410478315256765,blocked,"[""blocked""]",2,0,7.444692076660475,3b660ed83933bbd0814c243d6f78fe556c8029ecffbfe8c4b7a8b7ea5661662e
purify-active__independent-noise__seed-50012,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__independent-noise__seed-50012.json,1,look-twice.episode/v4,purify-active,independent-noise,50012,completed,,,False,True,True,True,True,False,,False,,0.16831888498015846,clear,"[""blocked""]",2,0,8.530933004604664,9d6a496de94cfb87ef396909193b0bc53f43cbdc097d873cedbe3802104c6717
purify-active__independent-noise__seed-50013,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__independent-noise__seed-50013.json,1,look-twice.episode/v4,purify-active,independent-noise,50013,completed,,,False,False,False,True,True,False,,False,,0.03296781238894941,blocked,"[""blocked""]",2,0,3.2454671400681256,bdf209c639e8ee81d7c56fecdac09ece7d32c6a8afaac9614bded4a3e1ee2d3b
purify-active__independent-noise__seed-50014,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__independent-noise__seed-50014.json,1,look-twice.episode/v4,purify-active,independent-noise,50014,completed,,,False,False,True,True,True,False,,False,,0.1643970091831316,clear,"[""blocked""]",2,0,5.751234386413897,41fc33a8c6e6518b760cffe75c6e1621f27ef95171ca8e51aa5c066592cbea55
purify-active__independent-noise__seed-50015,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__independent-noise__seed-50015.json,1,look-twice.episode/v4,purify-active,independent-noise,50015,completed,,,False,False,False,True,True,False,,False,,0.08131742030027111,blocked,"[""blocked""]",2,0,4.650492599608772,9f819daee5b0e35518d7c48cfcf406a4068098b4284b3996665a07ffe5b70ffd
purify-active__independent-noise__seed-50016,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__independent-noise__seed-50016.json,1,look-twice.episode/v4,purify-active,independent-noise,50016,completed,,,False,False,True,True,True,False,,False,,0.13662905789958868,clear,"[""blocked""]",2,0,3.5644594471553552,ab387f5076ca629f78de0e4e793933756bf3b5135102ba5e6d9d2d7fe5939d7a
purify-active__independent-noise__seed-50017,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__independent-noise__seed-50017.json,1,look-twice.episode/v4,purify-active,independent-noise,50017,completed,,,False,True,False,True,True,False,,False,,0.11345240317154304,blocked,"[""blocked""]",2,0,7.448895578840957,80ddeb182a7f2f5e205febbbe33214ad64c2fd4ff0176612613f2efcf0f93c9d
purify-active__independent-noise__seed-50018,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__independent-noise__seed-50018.json,1,look-twice.episode/v4,purify-active,independent-noise,50018,completed,,,False,False,True,True,True,False,,False,,0.0926154314818789,clear,"[""blocked""]",3,1,5.654191297246329,776ebc98a9fefc63bb39c1ab3ee9908460e81e0e0575f740c0182795811dcc3b
purify-active__independent-noise__seed-50019,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__independent-noise__seed-50019.json,1,look-twice.episode/v4,purify-active,independent-noise,50019,completed,,,False,True,False,True,True,False,,False,,0.0969905050815627,blocked,"[""blocked""]",2,0,7.442259933936086,17b31c98f7c68ca5ea6eb74df66df771041c9fd822c0c5ae605cf3e40649fd56
purify-active__ood-severity__seed-50000,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__ood-severity__seed-50000.json,1,look-twice.episode/v4,purify-active,ood-severity,50000,completed,,,False,True,True,True,False,False,,False,,0.5,clear,"[""clear"",""blocked""]",4,1,6.290257048984419,e11d339b447a08623622cc4695222afabfcb626edace7bd9a59953c0116e06aa
purify-active__ood-severity__seed-50001,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__ood-severity__seed-50001.json,1,look-twice.episode/v4,purify-active,ood-severity,50001,completed,,,False,False,False,True,False,False,,False,,0.056447896419250965,blocked,"[""clear"",""blocked""]",4,1,4.05903856888712,284e3e477728cc3f23565a5571c3f4e16b772433f80c5dfc945896635ffa1f15
purify-active__ood-severity__seed-50002,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__ood-severity__seed-50002.json,1,look-twice.episode/v4,purify-active,ood-severity,50002,completed,,,False,True,True,True,False,False,,False,,0.5,clear,"[""clear"",""blocked""]",4,1,6.290257048984419,6d1600bb76e5c952809f743eda67e7c0c94d94d0473e1fa4e06310c48440f32c
purify-active__ood-severity__seed-50003,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__ood-severity__seed-50003.json,1,look-twice.episode/v4,purify-active,ood-severity,50003,completed,,,False,False,False,True,False,False,,False,,0.006076210109183022,blocked,"[""clear"",""blocked""]",4,2,4.024914325360174,35699210f81c307bcbc73154804d510fac3fb73bf6471ecf356396cecf38db9c
purify-active__ood-severity__seed-50004,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__ood-severity__seed-50004.json,1,look-twice.episode/v4,purify-active,ood-severity,50004,completed,,,False,False,True,True,False,False,,False,,0.5,clear,"[""clear"",""blocked""]",4,1,3.420012150048763,cba62fe1daee9ae561537d70d9d087e8e29b74787a03cd7ceabda019ead7b99a
purify-active__ood-severity__seed-50005,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__ood-severity__seed-50005.json,1,look-twice.episode/v4,purify-active,ood-severity,50005,completed,,,False,False,False,True,False,False,,False,,0.002676995754222644,blocked,"[""clear"",""blocked""]",4,2,3.9809146046091985,069c06af25339228383db9ebce873507e232bd7ee218e934c597975475cb76d8
purify-active__ood-severity__seed-50006,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__ood-severity__seed-50006.json,1,look-twice.episode/v4,purify-active,ood-severity,50006,completed,,,False,True,True,True,False,False,,False,,0.5,clear,"[""clear"",""blocked""]",4,1,6.290257048984419,60599342dd4884f047496eb53314a798f227948d1e3ec11625435f057af699cf
purify-active__ood-severity__seed-50007,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__ood-severity__seed-50007.json,1,look-twice.episode/v4,purify-active,ood-severity,50007,completed,,,False,True,False,True,False,False,,False,,0.012419875838719951,blocked,"[""clear"",""blocked""]",4,2,5.590243427331527,553e05034216832aa0cb877a8252e654841e5df6724b8cfd0623711d48c9a31b
purify-active__ood-severity__seed-50008,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__ood-severity__seed-50008.json,1,look-twice.episode/v4,purify-active,ood-severity,50008,completed,,,False,False,True,True,False,False,,False,,0.5,clear,"[""clear"",""blocked""]",4,1,3.773830709182863,fc076052dd41a0b1d0b30ac3454a17083af3310e458544f85ca8803f013e8699
purify-active__ood-severity__seed-50009,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__ood-severity__seed-50009.json,1,look-twice.episode/v4,purify-active,ood-severity,50009,completed,,,False,True,False,True,False,False,,False,,0.07827692443280154,blocked,"[""clear"",""blocked""]",4,1,6.290257048984419,93722ceaf2c4da4be367885aa6b016a51449843e47e69c767d452021b1790ede
purify-active__ood-severity__seed-50010,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__ood-severity__seed-50010.json,1,look-twice.episode/v4,purify-active,ood-severity,50010,completed,,,False,False,True,True,False,False,,False,,0.5,clear,"[""clear"",""blocked""]",4,1,3.6114377586131483,17a56961c8d741ee33801f896f5826abfa63cc369c5a01e10a3e7ec832d31c3f
purify-active__ood-severity__seed-50011,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__ood-severity__seed-50011.json,1,look-twice.episode/v4,purify-active,ood-severity,50011,completed,,,False,False,False,True,False,False,,False,,0.004401447004206083,blocked,"[""clear"",""blocked""]",4,2,2.772292467326258,ad04a2698ce82dc03702e8df9476681a5e29bccd0e1c53f06801795526a24b0a
purify-active__ood-severity__seed-50012,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__ood-severity__seed-50012.json,1,look-twice.episode/v4,purify-active,ood-severity,50012,completed,,,False,False,True,True,False,False,,False,,0.5,clear,"[""clear"",""blocked""]",4,1,3.398032272442745,847053701d5a5c6be7245836e4c8d7b60257ea9d7c4d58d66f611ac2fb0542b1
purify-active__ood-severity__seed-50013,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__ood-severity__seed-50013.json,1,look-twice.episode/v4,purify-active,ood-severity,50013,completed,,,False,True,False,True,False,False,,False,,0.0069755479920122765,blocked,"[""clear"",""blocked""]",4,2,5.590243427331527,6ae4ab23fa30e744b6de861155bddaa215ef378980f859f76329a3c3c92255df
purify-active__ood-severity__seed-50014,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__ood-severity__seed-50014.json,1,look-twice.episode/v4,purify-active,ood-severity,50014,completed,,,False,False,True,True,False,False,,False,,0.5,clear,"[""clear"",""blocked""]",4,1,4.026064123957361,d3fb16f81847c3da31fa52ff3df627c71293f241f0ff441799836733a1a011fe
purify-active__ood-severity__seed-50015,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__ood-severity__seed-50015.json,1,look-twice.episode/v4,purify-active,ood-severity,50015,completed,,,False,False,False,True,False,False,,False,,0.17767896363899371,blocked,"[""clear"",""blocked""]",4,1,3.948726206396991,e395bec582a5da02570a8eb8d2d9252eb1a1792c68bed2ac9aabf4cbd2efac2d
purify-active__ood-severity__seed-50016,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__ood-severity__seed-50016.json,1,look-twice.episode/v4,purify-active,ood-severity,50016,completed,,,False,True,True,True,False,False,,False,,0.5,clear,"[""clear"",""blocked""]",4,1,6.290257048984419,f631de15339322d862dc8e2d40809d647fd20d9602fb0b4082a8d454d2cba0c9
purify-active__ood-severity__seed-50017,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__ood-severity__seed-50017.json,1,look-twice.episode/v4,purify-active,ood-severity,50017,completed,,,False,False,False,True,False,False,,False,,0.18104685691766265,blocked,"[""clear"",""blocked""]",4,1,4.047724203691857,3bb7f26e3a6e1215bc300acc2e433f80eb9746e11c5d2b8e7858145962455436
purify-active__ood-severity__seed-50018,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__ood-severity__seed-50018.json,1,look-twice.episode/v4,purify-active,ood-severity,50018,completed,,,False,True,True,True,False,False,,False,,0.5,clear,"[""clear"",""blocked""]",4,1,7.834687896385322,ea65390fa1c12cf495d4617feb289976497af9b214c124658d7484a6dc15edfc
purify-active__ood-severity__seed-50019,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__ood-severity__seed-50019.json,1,look-twice.episode/v4,purify-active,ood-severity,50019,completed,,,False,False,False,True,False,False,,False,,0.07210597476627889,blocked,"[""clear"",""blocked""]",4,1,3.948726206396991,38df12627a8bbd5adab38c000d3bce6f3b958081d1bae477d28eff0816fdf6fe
purify-active__pose-calibration-drift__seed-50000,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__pose-calibration-drift__seed-50000.json,1,look-twice.episode/v4,purify-active,pose-calibration-drift,50000,completed,,,False,False,True,True,True,False,,False,,0.1394859599140118,clear,"[""blocked""]",3,0,3.6634589101557795,1ff45cee6710379972cfb290ccd92aeafd49816ec05e9362db83f86a434d70f6
purify-active__pose-calibration-drift__seed-50001,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__pose-calibration-drift__seed-50001.json,1,look-twice.episode/v4,purify-active,pose-calibration-drift,50001,completed,,,False,False,False,True,True,False,,False,,0.14593724987660261,blocked,"[""blocked""]",3,0,5.751518312227418,78c5ded74dfdd3a354eaa0e3b172371b83fcf29b2b01d56e3b7db2b5e4b23feb
purify-active__pose-calibration-drift__seed-50002,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__pose-calibration-drift__seed-50002.json,1,look-twice.episode/v4,purify-active,pose-calibration-drift,50002,completed,,,False,False,True,True,True,False,,False,,0.1380012186997387,clear,"[""blocked""]",3,0,3.5094599136721163,6a469595a26ff1a323e5adf67e1b7ea538fadcc74c3a5b69e0c0e1077807201a
purify-active__pose-calibration-drift__seed-50003,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__pose-calibration-drift__seed-50003.json,1,look-twice.episode/v4,purify-active,pose-calibration-drift,50003,completed,,,False,False,False,True,True,False,,False,,0.09582269168073498,blocked,"[""blocked""]",3,0,5.751810464901986,673a81ccee2f52423099a65b1e6b378cc4f068dc35209ab1383f0636dc6bfd17
purify-active__pose-calibration-drift__seed-50004,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__pose-calibration-drift__seed-50004.json,1,look-twice.episode/v4,purify-active,pose-calibration-drift,50004,completed,,,False,True,True,True,True,False,,False,,0.15700873290945516,clear,"[""blocked""]",3,0,8.531019244024273,1bb1ae1826446e5317571cdae90513c1a0943cb742bee18111b32cf0335bc78b
purify-active__pose-calibration-drift__seed-50005,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__pose-calibration-drift__seed-50005.json,1,look-twice.episode/v4,purify-active,pose-calibration-drift,50005,completed,,,False,True,False,True,True,False,,False,,0.04492814561945446,blocked,"[""blocked""]",3,0,8.534423638503672,6fb4016a6d308afd861fbaff4b26e078cd51f005f0748c4c5659a85a993ad2ae
purify-active__pose-calibration-drift__seed-50006,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__pose-calibration-drift__seed-50006.json,1,look-twice.episode/v4,purify-active,pose-calibration-drift,50006,completed,,,False,False,True,True,True,False,,False,,0.11884181508592129,clear,"[""blocked""]",3,0,3.443460735451196,4d42a431ee51007902cea2b044ea0d3a2efa319d49bd832ed7bba2601c4bee44
purify-active__pose-calibration-drift__seed-50007,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__pose-calibration-drift__seed-50007.json,1,look-twice.episode/v4,purify-active,pose-calibration-drift,50007,completed,,,False,False,False,True,True,False,,False,,0.10625074047424121,blocked,"[""blocked""]",3,0,3.465460421877334,7a0230d5cf43f08945389eadebf4a55b531360e6638d9af92e7bbcf7f002de84
purify-active__pose-calibration-drift__seed-50008,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__pose-calibration-drift__seed-50008.json,1,look-twice.episode/v4,purify-active,pose-calibration-drift,50008,completed,,,False,True,True,True,True,False,,False,,0.15675546494902015,clear,"[""blocked""]",3,0,8.531828263287334,f902359d6d0405cc4d46b01034d4dafaf7e6821e3195c445178b0a696bde0ab9
purify-active__pose-calibration-drift__seed-50009,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__pose-calibration-drift__seed-50009.json,1,look-twice.episode/v4,purify-active,pose-calibration-drift,50009,completed,,,False,False,False,True,True,False,,False,,0.05359280277962908,blocked,"[""blocked""]",3,0,3.5644594471553552,a49ea53a37f800f868ddcc84cda42cc3e94109bc4017d290bc4c64f2aa83aa1e
purify-active__pose-calibration-drift__seed-50010,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__pose-calibration-drift__seed-50010.json,1,look-twice.episode/v4,purify-active,pose-calibration-drift,50010,completed,,,False,False,True,True,False,False,,False,,0.27134312626377266,clear,"[""clear"",""blocked""]",4,1,3.6114377586131483,41ab83d2b743c2478064d2f1d6cea35b6e43370e33a393b0067fe5d5834d1708
purify-active__pose-calibration-drift__seed-50011,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__pose-calibration-drift__seed-50011.json,1,look-twice.episode/v4,purify-active,pose-calibration-drift,50011,completed,,,False,True,False,True,True,False,,False,,0.08709113358446807,blocked,"[""blocked""]",3,0,7.444692076660475,cf1186b2bd851d5b656606e222548cc7e9a1fb6745c0fdaa6c7baebf180eaf78
purify-active__pose-calibration-drift__seed-50012,/Users/liulin/Documents/look-twice/results/v4-gpu/formal-genesis/raw/purify-active__pose-calibration-drift__seed-50012.json,1,look-twice.episode/v4,purify-active,pose-calibration-drift,50012,completed,,,False,True,True,True,True,False,,False,,0.15538142803931243,clear,"[""blocked""]",3,0,8.530933004604664,fdf44887925a900942ae5c9ef833a9fec68af0811ba04039c36fa2a400209730
